Gene	proba_m1	proba_m2	bayes_factor	scale1	scale2	raw_mean1	raw_mean2	non_zeros_proportion1	non_zeros_proportion2	raw_normalized_mean1	raw_normalized_mean2	comparison	group1	group2
PHLDA1	0.1244	0.8756	-1.9514071163785203	0.00014621532	0.00092185516	0.2672244	1.4067159	0.16462869072472583	0.5675620620356372	1.3658068	9.476938	0 vs Rest	0	Rest
AC097634.4	0.118	0.882	-2.011507358133236	4.8226826e-05	0.00011257465	0.048911408	0.111975916	0.03877124962719943	0.0721974758723015	0.2758743	0.5471647	0 vs Rest	0	Rest
MLIP	0.1124	0.8876	-2.0664571758972166	1.3962552e-05	5.1811498e-05	0.010438411	0.044849694	0.008350730688935286	0.031981639415500675	0.056538664	0.23803797	0 vs Rest	0	Rest
SLC4A10	0.0836	0.9164	-2.394409321783732	0.00020643124	0.0010062292	0.14673422	2.1734238	0.10140172979421466	0.5327285566845704	0.8058671	9.769177	0 vs Rest	0	Rest
TMEM163	0.0814	0.9186	-2.4234753869192143	0.00022298028	0.0007933379	0.25290892	1.7588269	0.12108559498956248	0.5221675991817714	1.1263008	8.199445	0 vs Rest	0	Rest
LHX9	0.9776	0.022399999999999975	3.7760391933569983	0.0010732948	0.00010756646	0.8777152	0.17373246	0.5173277111609185	0.10421743464778677	11.24659	0.9941332	1 vs Rest	1	Rest
LZTS1-AS1	0.9716	0.02839999999999998	3.532554710140545	0.0016633753	0.00020514739	1.1363666	0.22135118	0.58756094347085	0.15042091271595567	15.472723	1.6750609	1 vs Rest	1	Rest
AC099792.1	0.9714	0.02859999999999996	3.525331272729971	0.0059163645	0.0013795397	4.3115807	2.355801	0.9454473580182683	0.61870938561381	57.563972	13.020345	1 vs Rest	1	Rest
NHLH1	0.9618	0.03820000000000001	3.225970761848134	0.002338954	0.00028893977	1.859878	0.4917864	0.7650546844117088	0.19942124501533495	24.691124	2.81571	1 vs Rest	1	Rest
NFIA-AS2	0.961	0.039000000000000035	3.204412516836249	0.011982051	0.0015703919	8.835997	1.8933555	0.9519040716827836	0.5056444764426511	121.77203	13.950712	1 vs Rest	1	Rest
SLCO5A1	0.9584	0.04159999999999997	3.1371648301434383	0.0037761554	0.0008110543	3.2113342	1.5496839	0.8829885360390797	0.5135135135124864	41.672184	8.458394	1 vs Rest	1	Rest
RBP1	0.9538	0.04620000000000002	3.0274740018106154	0.002469188	0.0005556665	2.1513653	1.0794308	0.804058505732046	0.4208573327418037	28.392895	5.9849005	1 vs Rest	1	Rest
ARL4D	0.9538	0.04620000000000002	3.0274740018106154	0.002035953	0.0004827818	1.663282	0.94322157	0.7045724074318616	0.44844280756081	21.077105	5.1828847	1 vs Rest	1	Rest
LZTS1	0.9514	0.04859999999999998	2.974310857841264	0.0011706701	0.00024296078	0.8599255	0.45220986	0.5173277111609185	0.2580859548069343	11.43663	2.3037982	1 vs Rest	1	Rest
CREG2	0.9488	0.05120000000000002	2.9194583114251467	0.0002580766	3.5018664e-05	0.22822665	0.048716065	0.169455791276847	0.029417737409543582	2.8168256	0.30326253	1 vs Rest	1	Rest
CRABP1	0.9438	0.05620000000000003	2.820997355052179	0.0008863367	9.666631e-05	0.6963986	0.11554434	0.3109764132296751	0.04629578348841415	8.544397	0.73212385	1 vs Rest	1	Rest
TMSB4X	0.9428	0.05720000000000003	2.8023001084577674	0.077677816	0.028426416	66.39125	41.479057	1.0000000000000913	0.9997876975312487	877.11975	311.9543	1 vs Rest	1	Rest
NPTX2	0.9428	0.05720000000000003	2.8023001084577674	0.00039406875	6.414886e-05	0.3125555	0.098751955	0.23784424825404546	0.07114901787034415	4.1100917	0.5604315	1 vs Rest	1	Rest
SPINK5	0.9418	0.05820000000000003	2.7839074218687356	0.00043650018	4.5722376e-05	0.30610034	0.036125027	0.18724469627091597	0.022965588539360083	3.7168036	0.23004907	1 vs Rest	1	Rest
KLF12	0.9408	0.05920000000000003	2.7658088769647486	0.0025459195	0.0009911881	1.8502642	1.6895591	0.736855975754438	0.5604323585869415	23.778845	9.030625	1 vs Rest	1	Rest
LINC02058	0.94	0.06000000000000005	2.751535157013593	0.00017008703	2.7390926e-05	0.11648502	0.028910944	0.0944788509685087	0.019910279131590786	1.4323622	0.15638211	1 vs Rest	1	Rest
EBF2	0.9392	0.060799999999999965	2.7374385062754003	0.0010269334	0.00015109108	0.8756024	0.20723762	0.38582158387140325	0.058683170875805074	10.668414	1.2883683	1 vs Rest	1	Rest
RASL11B	0.9358	0.06420000000000003	2.679398422659016	0.0007443739	0.00011876567	0.6299833	0.17415951	0.3866122018711398	0.134142851868267	7.96215	1.1915104	1 vs Rest	1	Rest
SOX4	0.9294	0.0706	2.5775089412682624	0.023408031	0.010357648	21.002577	22.307047	0.9997364606668457	0.9563441515263456	270.06873	112.06108	1 vs Rest	1	Rest
ELAVL2	0.926	0.07399999999999995	2.5268090171060202	0.0030428336	0.00074584654	2.3994884	1.4358709	0.8192120173936634	0.45516725742048747	31.736595	7.454136	1 vs Rest	1	Rest
GNG8	0.924	0.07599999999999996	2.497978610598926	0.00023028927	2.7136326e-05	0.175123	0.034902196	0.13901699828699568	0.026173201890416973	2.3842108	0.21433122	1 vs Rest	1	Rest
CACNA2D1	0.9238	0.07620000000000005	2.49513401489517	0.0066454024	0.0021255508	5.658375	4.589624	0.963236263012341	0.6633621326229928	72.1557	21.556395	1 vs Rest	1	Rest
NFIA	0.9226	0.07740000000000002	2.4782088721680138	0.025872266	0.010793726	21.65949	23.311989	0.9992093820003547	0.9627686087704574	280.69672	111.76949	1 vs Rest	1	Rest
TAC3	0.922	0.07799999999999996	2.4698362795078697	0.00029019715	2.5574805e-05	0.15693827	0.01669835	0.08314665963895247	0.009290540540540067	1.8160579	0.09727834	1 vs Rest	1	Rest
EYA2	0.9192	0.08079999999999998	2.431526648124153	0.0012271621	0.00019239141	0.82329184	0.20360236	0.37712478587430104	0.07596274553243385	11.122148	1.4271449	1 vs Rest	1	Rest
TMSB10	0.9178	0.08220000000000005	2.4128240891397246	0.040580697	0.017205589	33.547413	31.4353	1.0000000000000913	0.9977200561193507	437.9232	181.61491	1 vs Rest	1	Rest
CHST8	0.9164	0.08360000000000001	2.394409321783732	0.00081921584	0.00014419653	0.63947046	0.20414984	0.39122414020293644	0.11906937675383147	8.270209	1.1877342	1 vs Rest	1	Rest
STMN1	0.9154	0.08460000000000001	2.3814267543282472	0.0208292	0.01059185	16.656147	19.94708	0.9997364606668457	0.9928324841211362	211.72559	109.52743	1 vs Rest	1	Rest
AFF2	0.9126	0.08740000000000003	2.345802282373046	0.0011661551	0.00038504048	1.0357015	0.81946254	0.5280010541573621	0.30958776399302956	12.602036	3.5840101	1 vs Rest	1	Rest
CFAP298	0.912	0.08799999999999997	2.3383030729246803	0.001378664	0.00037238348	1.1272804	0.64482504	0.5066543681644748	0.3703478068225792	15.130638	4.026124	1 vs Rest	1	Rest
PGAP1	0.9116	0.08840000000000003	2.3333292255754894	0.0033560353	0.0013537512	2.9593966	2.9057024	0.8522862037159764	0.7143193398300614	36.49169	14.191385	1 vs Rest	1	Rest
PHLDA1	0.9112	0.08879999999999999	2.328375660496781	0.0025660375	0.0008726857	2.0699277	1.3647542	0.7833706680722725	0.5537679072503772	26.861956	8.742524	1 vs Rest	1	Rest
DCC	0.909	0.09099999999999997	2.3014854887716254	0.010657987	0.003346764	9.12937	8.4835615	0.9459744366847593	0.5650614754086687	113.72864	35.49036	1 vs Rest	1	Rest
EBF1	0.9082	0.09179999999999999	2.291852223115741	0.00042692007	0.00011803845	0.26209065	0.18284704	0.16010014494663297	0.04676192586029436	3.2107956	0.89752364	1 vs Rest	1	Rest
MFAP4	0.9078	0.09219999999999995	2.2870638620155956	0.00028688958	7.103059e-05	0.2414038	0.09718689	0.19304256160231623	0.07132439816867532	2.997422	0.6699563	1 vs Rest	1	Rest
EOMES	0.907	0.09299999999999997	2.2775428604603634	0.0019887064	0.00038509193	1.4247967	0.6994099	0.6083805507972462	0.1535085290207767	19.136576	3.4488518	1 vs Rest	1	Rest
SRRM4	0.8996	0.10040000000000004	2.1927879243419945	0.0020860494	0.0008721907	1.840773	1.9182429	0.7683489260772778	0.5083121030856803	23.10384	8.936552	1 vs Rest	1	Rest
AC005229.5	0.8972	0.1028	2.1664933634945154	0.0001527851	3.4095778e-05	0.1184615	0.039859165	0.09184345763605377	0.02720702259636912	1.4918035	0.19070968	1 vs Rest	1	Rest
AL445623.2	0.8966	0.10340000000000005	2.160004784088461	0.00036303894	0.00010760231	0.25155	0.16373639	0.1933061009355617	0.10520048737264305	3.2802505	0.8159651	1 vs Rest	1	Rest
AC112196.1	0.8964	0.10360000000000003	2.157849326732031	0.00064917776	0.00024097752	0.55619204	0.29188365	0.36526551587825257	0.20707797961877003	6.9877763	2.1102812	1 vs Rest	1	Rest
MFNG	0.8932	0.1068	2.1238525110026547	0.0003295034	6.898201e-05	0.24983715	0.09030828	0.19277902226907076	0.0655137719687032	3.4085126	0.6273053	1 vs Rest	1	Rest
WDFY3-AS2	0.8926	0.10740000000000005	2.1175782882137657	0.0002942382	8.241579e-05	0.21491778	0.113293745	0.16168138094610576	0.08364717176194424	2.8216891	0.63819426	1 vs Rest	1	Rest
AC096570.1	0.8922	0.1078	2.113412582663143	0.0005445118	0.00016592932	0.23692285	0.1698425	0.11174067729608855	0.03619757052134584	3.1858523	0.70827127	1 vs Rest	1	Rest
LINC02487	0.8906	0.10940000000000005	2.096884422720432	0.0001274543	4.285756e-05	0.06838867	0.04843497	0.057319804980894076	0.03409300694137182	0.948143	0.28671047	1 vs Rest	1	Rest
KCTD8	0.8904	0.10960000000000003	2.094833345437455	0.0006014788	0.00017667335	0.38634518	0.15341699	0.21162208459612158	0.07265359621918523	4.806669	0.82744163	1 vs Rest	1	Rest
SLCO4C1	0.8902	0.10980000000000001	2.0927855476650774	0.00021213341	7.1684066e-05	0.1490324	0.08929748	0.12070101462643534	0.051307967803878585	1.9084011	0.3857438	1 vs Rest	1	Rest
NRP2	0.8894	0.11060000000000003	2.0846269098159875	0.00046850543	0.00012396419	0.3806771	0.23965742	0.26854658057714614	0.10982037365236672	4.8429685	1.0255939	1 vs Rest	1	Rest
AC006974.2	0.889	0.11099999999999999	2.0805669553600783	0.0001619364	3.650013e-05	0.09606045	0.03045682	0.07102385030965976	0.015636538177520743	1.1625456	0.13983053	1 vs Rest	1	Rest
RND3	0.8858	0.11419999999999997	2.048539817990748	0.0017721151	0.00068822707	1.6686856	1.4636202	0.7056265647648436	0.5055106335833988	20.514534	7.0517774	1 vs Rest	1	Rest
ST18	0.8834	0.11660000000000004	2.0250287508026448	0.001982319	0.00059678627	1.6068937	1.0397023	0.6948214521017773	0.3166122064682726	20.734192	5.6030517	1 vs Rest	1	Rest
ACTC1	0.8824	0.11760000000000004	2.015356358773485	9.060366e-05	1.1130436e-05	0.04743714	0.013716802	0.037686124654104786	0.010130519864125873	0.7459166	0.0747351	1 vs Rest	1	Rest
GADD45G	0.8818	0.11819999999999997	2.0095870946899144	0.0019470456	0.00072369823	1.5074197	1.0676199	0.6509421531163979	0.32285205287203644	19.76525	6.8563256	1 vs Rest	1	Rest
AC004852.2	0.8788	0.12119999999999997	1.9811151957461473	0.0006892239	0.00014936895	0.45236072	0.1826955	0.21162208459612158	0.04984031162310723	6.2611365	0.95445657	1 vs Rest	1	Rest
HES6	0.8774	0.12260000000000004	1.9680358950612473	0.0035587712	0.0014340873	2.9103584	2.5072396	0.8804849123732472	0.5631230615850142	38.46562	15.324111	1 vs Rest	1	Rest
FTL	0.8756	0.12439999999999996	1.9514071163785203	0.0066880663	0.0038791962	5.3696704	6.766923	0.9836605613388689	0.9580471865285562	70.3886	41.422203	1 vs Rest	1	Rest
PPP1R17	0.8742	0.12580000000000002	1.9386157701106512	0.0023665777	0.00067003415	2.0504417	1.185211	0.6256423771248278	0.25648445576691503	25.27707	6.6477942	1 vs Rest	1	Rest
RIPOR2	0.874	0.126	1.936798400780629	0.00045008355	0.00017003602	0.39727956	0.29007685	0.2682830412439006	0.13555050952592082	4.7293363	1.4432862	1 vs Rest	1	Rest
NWD2	0.8734	0.12660000000000005	1.9313610638019538	0.00021822147	3.6579408e-05	0.086572975	0.022763133	0.06232705231255846	0.01637036626790642	1.3113732	0.14593668	1 vs Rest	1	Rest
IGFBPL1	0.8704	0.12960000000000005	1.9045000265119831	0.0049788863	0.0016634034	3.757123	2.8547926	0.8874687047042535	0.5968653079296278	50.01847	16.241879	1 vs Rest	1	Rest
SLC22A23	0.8694	0.13060000000000005	1.8956640366448703	0.0023935444	0.00096348865	2.1392508	2.2881367	0.7687442350771461	0.5460188672267681	25.970264	9.916264	1 vs Rest	1	Rest
PLXNA4	0.8666	0.13339999999999996	1.8712253124011193	0.0014698957	0.00046396337	1.4720967	1.1745733	0.6140466464620249	0.260993575542416	18.297594	4.937436	1 vs Rest	1	Rest
NEUROD4	0.8658	0.13419999999999999	1.8643226475046648	0.00028525924	9.990338e-05	0.20200437	0.15459584	0.16708393727763782	0.08627787623691176	2.8987012	0.8198073	1 vs Rest	1	Rest
AL450352.1	0.8654	0.13460000000000005	1.8608843478413046	2.2309305e-05	9.549358e-06	0.0088285655	0.0038306525	0.00803794966398735	0.002833776399350179	0.120763764	0.0191031	1 vs Rest	1	Rest
CHN2	0.8642	0.13580000000000003	1.8506209463069325	0.0008840334	0.0003564862	0.73698467	0.6278758	0.428383186190555	0.24512165854349297	9.118494	2.9832191	1 vs Rest	1	Rest
ADGRF5	0.8636	0.13639999999999997	1.8455178914969455	3.8850245e-05	1.2556137e-05	0.03267885	0.02543052	0.031097641322967454	0.016213447053610112	0.44225773	0.11916491	1 vs Rest	1	Rest
DACH2	0.8628	0.1372	1.8387431379270935	0.00067989033	0.00029639772	0.47779003	0.38384807	0.2580050072473253	0.1596191478362969	6.1725707	2.0686767	1 vs Rest	1	Rest
LAMC1	0.8582	0.14180000000000004	1.800419499589833	0.00038353933	0.00019796699	0.31914386	0.36101195	0.23573593358808173	0.21053943287529583	3.9089973	1.7422502	1 vs Rest	1	Rest
NHLH2	0.858	0.14200000000000002	1.7987769831191804	0.00042369604	0.000118493364	0.36789587	0.1731735	0.2569508499143432	0.10393590311625515	4.4892693	1.1808051	1 vs Rest	1	Rest
NNMT	0.8566	0.14339999999999997	1.7873330789548065	0.00010674213	2.1134507e-05	0.07695378	0.02210785	0.06654368164448636	0.01667958942549032	1.0978059	0.12928629	1 vs Rest	1	Rest
NEUROD6	0.8558	0.1442	1.7808354214687157	0.008867688	0.0029967916	7.0292945	5.945256	0.9401765713533579	0.5434204696488694	88.91002	30.782341	1 vs Rest	1	Rest
AC069228.1	0.855	0.14500000000000002	1.7743676692465773	0.0013342627	0.00059377734	0.88601685	0.90668434	0.4764791145078627	0.4216188524582394	11.18704	4.8740244	1 vs Rest	1	Rest
INA	0.855	0.14500000000000002	1.7743676692465773	0.00063220866	0.00028657648	0.50255847	0.65854806	0.35696402688101864	0.28117615566346577	6.240289	2.7332075	1 vs Rest	1	Rest
MYO1B	0.8532	0.14680000000000004	1.7599228140174725	0.0004955086	0.00023066027	0.36895007	0.38486737	0.27724337857424836	0.2185700044304357	5.006534	2.1004612	1 vs Rest	1	Rest
NDST3	0.8508	0.1492	1.740889340285939	0.0007264256	0.0002637224	0.60666156	0.44426805	0.3480036895506709	0.17730486634163942	7.54095	2.080215	1 vs Rest	1	Rest
CELF4	0.8508	0.1492	1.740889340285939	0.0006184537	0.0002799989	0.50848854	0.5463997	0.34787191988404814	0.2666657436121096	6.5043273	2.7540834	1 vs Rest	1	Rest
CADPS	0.8474	0.15259999999999996	1.7143526656121078	0.0026753715	0.0011981737	2.140167	1.9348291	0.774278561075302	0.5471726849789433	28.0388	10.816874	1 vs Rest	1	Rest
SLC13A3	0.8472	0.15280000000000005	1.7128068639133405	0.00031399555	0.00018027368	0.22914898	0.30668363	0.17327711160890627	0.1939798404960764	2.9617913	1.6535858	1 vs Rest	1	Rest
SLIT1	0.847	0.15300000000000002	1.711262719706519	0.0008419247	0.0002827003	0.74686664	0.6366887	0.41098959019635056	0.26559961600909965	9.023613	2.6720347	1 vs Rest	1	Rest
SORBS2	0.8466	0.15339999999999998	1.7081793857765755	0.0045252778	0.001995232	4.3338566	4.9352126	0.8720516537093905	0.7234529611562808	53.190968	23.395601	1 vs Rest	1	Rest
PPP1R14A	0.8462	0.15380000000000005	1.7051026280124566	0.00015537813	4.973914e-05	0.11226832	0.058925577	0.09316115430228124	0.035606815832230326	1.5766541	0.3953187	1 vs Rest	1	Rest
CPEB2	0.8456	0.15439999999999998	1.7004997440244374	0.00019485487	9.156852e-05	0.18447877	0.187646	0.1490314929503234	0.12340773150202353	2.371421	0.78692794	1 vs Rest	1	Rest
DLL3	0.8446	0.15539999999999998	1.6928606520561582	0.0006441841	0.0002906204	0.53181386	0.57222235	0.32428514955857396	0.26133972086806856	6.696947	2.7519982	1 vs Rest	1	Rest
CDKAL1	0.8438	0.1562	1.6867782101153177	0.0026945495	0.0011716422	1.9761132	2.0105262	0.6094347081302283	0.6593330010323968	25.481136	11.093993	1 vs Rest	1	Rest
RASGEF1B	0.8428	0.1572	1.6792107501869096	0.001977555	0.0006852693	1.5821308	1.506145	0.5821583871393168	0.37454770344049715	19.374758	7.184995	1 vs Rest	1	Rest
RBFOX3	0.8428	0.1572	1.6792107501869096	0.0017973039	0.00070164056	1.6112416	1.5658597	0.6741336144420038	0.41760818195167815	20.291061	7.036699	1 vs Rest	1	Rest
CDH8	0.841	0.15900000000000003	1.665687406750243	0.0003227716	0.00011932943	0.21346821	0.15853375	0.14837264461720973	0.08082262590461069	2.7726166	0.76845556	1 vs Rest	1	Rest
LINC01619	0.8408	0.1592	1.6641924952318252	0.00074009586	0.00036214603	0.58781654	0.3633666	0.35959942021347385	0.20410112981815784	7.8226495	2.9406376	1 vs Rest	1	Rest
AC124854.1	0.84	0.16000000000000003	1.658228026008296	8.731893e-05	3.404207e-05	0.03979445	0.023219937	0.03057056265647648	0.013467360803425527	0.46054637	0.11304104	1 vs Rest	1	Rest
AC017053.1	0.8366	0.1634	1.6331448273358307	0.0001330581	6.892104e-05	0.07655841	0.08176248	0.05942811964685803	0.042917405110034806	1.0210749	0.3840946	1 vs Rest	1	Rest
LYPD6	0.8358	0.1642	1.627304104058734	0.00040616322	0.00021957219	0.35142565	0.35270888	0.2518118329160555	0.18140322699736597	4.4048853	1.7207161	1 vs Rest	1	Rest
PCDH9-AS2	0.8348	0.1652	1.620035265562399	0.0011548826	0.00024533586	0.78573936	0.30394253	0.4078271181974043	0.17175269531817203	9.996821	1.9657463	1 vs Rest	1	Rest
PLXNA2	0.8344	0.16559999999999997	1.6171376133335917	0.0023399321	0.0010119228	2.0495002	2.4229586	0.7696666227435054	0.5053952518081812	26.39465	10.959007	1 vs Rest	1	Rest
CORO2B	0.8332	0.16679999999999995	1.6084781715120546	0.0012965582	0.000656214	1.0824747	1.396749	0.5724074318092325	0.5020399497848556	13.857567	6.7900267	1 vs Rest	1	Rest
SEMA6A-AS1	0.8326	0.1674	1.6041671289789146	0.00036873293	0.00020196867	0.292133	0.2799642	0.2029252865990212	0.19513365824825166	3.7193525	1.7680812	1 vs Rest	1	Rest
KLHL29	0.8322	0.16779999999999995	1.6012999549373237	0.00082632236	0.00043490142	0.6612151	0.87497026	0.39425484253525994	0.3127076871949115	8.344558	3.8375087	1 vs Rest	1	Rest
AL513188.1	0.8318	0.16820000000000002	1.5984382323390538	0.00046889004	0.00017019085	0.29911593	0.17734398	0.19844511793384828	0.13478898980948514	3.9824684	1.30786	1 vs Rest	1	Rest
PRKX	0.8298	0.17020000000000002	1.5842104450561856	0.00103363	0.00048751736	0.8065588	0.9727332	0.492291474502594	0.3954133436708347	10.355324	4.79668	1 vs Rest	1	Rest
CD180	0.8296	0.1704	1.5827949958886598	2.514441e-05	7.4804716e-06	0.001581236	0.0023122514	0.0006588483331137172	0.001273814798404966	0.017526507	0.009292726	1 vs Rest	1	Rest
TMTC2	0.828	0.17200000000000004	1.571518631509568	0.0016136067	0.0008273364	1.4439	1.5735675	0.6202398207932946	0.4282233052716906	18.74742	7.8051476	1 vs Rest	1	Rest
RASGRP1	0.827	0.17300000000000004	1.564513054814344	0.0005088828	0.0002411427	0.3281039	0.336736	0.2504941362498279	0.21187324619681044	4.059664	2.0620754	1 vs Rest	1	Rest
LINC01435	0.8256	0.1744	1.5547588380253743	6.187189e-05	3.0005074e-05	0.008037947	0.028776497	0.006061404664646199	0.013942733717322988	0.091478586	0.1302003	1 vs Rest	1	Rest
AC108721.2	0.825	0.17500000000000004	1.5505973673895233	8.678806e-05	4.102266e-05	0.028725773	0.017866008	0.023586770325471077	0.011528946979765977	0.38544178	0.094437934	1 vs Rest	1	Rest
RAPGEF5	0.8198	0.18020000000000003	1.5149930196002024	0.00012513716	6.8760564e-05	0.08433296	0.10058837	0.07220977730926448	0.06338151676267689	0.9874301	0.4560567	1 vs Rest	1	Rest
BHLHE22	0.8192	0.18079999999999996	1.5109367632244657	0.0004937179	0.00022541756	0.40610737	0.5277518	0.29503228356832106	0.21531162309829274	4.9895773	2.1801295	1 vs Rest	1	Rest
LINC01239	0.8186	0.1814	1.5068909834664548	8.523844e-05	3.551138e-05	0.03241532	0.019647613	0.026222163657925946	0.01285352975926667	0.44140205	0.11594792	1 vs Rest	1	Rest
AL357507.1	0.8182	0.18179999999999996	1.5041995809683715	3.8684193e-05	1.7605025e-05	0.0071155597	0.013241192	0.0051390169982869945	0.007822884359769265	0.08626135	0.055840213	1 vs Rest	1	Rest
HUNK	0.8176	0.1824	1.5001710992155688	0.0006550217	0.0003535822	0.5755624	0.67610556	0.38239557253921147	0.32936420026531366	7.2308826	3.328301	1 vs Rest	1	Rest
CHODL	0.8162	0.18379999999999996	1.4908111708950553	0.0002239162	0.0001040822	0.16089182	0.091420606	0.13335090262221816	0.06610452665781871	1.9887114	0.57665586	1 vs Rest	1	Rest
ADAMTS19	0.8158	0.18420000000000003	1.4881470610313428	0.00039927932	0.00015968771	0.28514954	0.14836839	0.19001185926999337	0.08895934869297514	3.541195	0.9972829	1 vs Rest	1	Rest
MAML3	0.8152	0.18479999999999996	1.4841592808553072	0.0029007276	0.0016026273	2.2856495	2.9980936	0.7502964817499596	0.6446702850377535	29.89102	15.171437	1 vs Rest	1	Rest
AC061958.1	0.8146	0.1854	1.4801815004210899	0.00034764892	0.0001946954	0.3041233	0.31528312	0.22875214125707688	0.2095748412344773	3.917438	1.8589702	1 vs Rest	1	Rest
AC069287.3	0.814	0.18600000000000005	1.4762136508109116	5.4209053e-05	1.6057347e-05	0.004743708	0.0015553487	0.0015812359994729214	0.0010845886870477063	0.07868668	0.012808362	1 vs Rest	1	Rest
AF279873.3	0.8136	0.1864	1.4735739011258442	0.00011426506	4.859248e-05	0.027539842	0.01937537	0.019633680326788774	0.012950450450449647	0.34045675	0.09693269	1 vs Rest	1	Rest
CYP19A1	0.812	0.18799999999999994	1.463058336455512	4.930083e-05	1.9810845e-05	0.013045202	0.0047767665	0.010278033996573989	0.0037614458721016222	0.15654239	0.030253667	1 vs Rest	1	Rest
AC006296.3	0.8106	0.1894	1.453913492980462	0.00014773424	7.1558425e-05	0.045460578	0.043578263	0.02714455132428515	0.015807303204843196	0.6407316	0.20201553	1 vs Rest	1	Rest
ENC1	0.8098	0.19020000000000004	1.4487111132592645	0.0018999759	0.0009890947	1.5541815	2.2512803	0.6657003557781471	0.5510172057291913	18.108168	9.846039	1 vs Rest	1	Rest
